feature,importance
home_player_PLAYER_ACCURATE_PASSES_PERCENTAGE_season_average_mean,0.0008372028650673495
away_player_PLAYER_TACKLES_5_last_match_std_std,0.0008369924251614505
away_player_PLAYER_DRIBBLED_PAST_season_std_std,0.0008356283170588433
away_player_PLAYER_GOALS_season_average_sum,0.0008333242163781389
home_player_PLAYER_ASSISTS_5_last_match_std_mean,0.0008322094044707634
away_player_PLAYER_STARTING_LINEUP_season_sum_sum,0.0008315194612951607
home_player_PLAYER_GOALS_season_average_mean,0.0008313787921586077
home_player_PLAYER_ACCURATE_PASSES_PERCENTAGE_5_last_match_average_mean,0.0008313002624881176
away_player_PLAYER_ACCURATE_PASSES_PERCENTAGE_season_std_std,0.0008305290775318713
away_player_PLAYER_GOALS_season_average_mean,0.0008300831816560965
home_player_PLAYER_YELLOWCARDS_season_std_sum,0.0008265007012420102
away_player_PLAYER_BLOCKED_SHOTS_5_last_match_std_std,0.0008241878987326651
away_player_PLAYER_CLEARANCES_season_std_std,0.00082358805382384
home_player_PLAYER_MINUTES_PLAYED_5_last_match_std_sum,0.0008232342003576783
away_player_PLAYER_YELLOWCARDS_season_std_sum,0.0008224642280325748
away_teamTEAM_BALL_SAFE_5_last_match_average,0.0008206884633311573
home_player_PLAYER_BLOCKED_SHOTS_5_last_match_std_std,0.0008201091346540907
away_player_PLAYER_DUELS_WON_season_std_std,0.0008164929792054455
home_player_PLAYER_DUELS_WON_5_last_match_std_std,0.0008151369550565162
home_player_PLAYER_STARTING_LINEUP_season_std_mean,0.0008136090649106515
home_player_PLAYER_AERIALS_WON_5_last_match_std_std,0.0008125042267111784
home_player_PLAYER_BIG_CHANCES_MISSED_season_average_std,0.0008106598900076015
home_player_PLAYER_CLEARANCES_5_last_match_std_std,0.0008104373740816023
away_player_PLAYER_INTERCEPTIONS_season_sum_std,0.0008099569116215718
home_player_PLAYER_MINUTES_PLAYED_season_sum_sum,0.0008093027562471524
home_player_PLAYER_MINUTES_PLAYED_season_std_mean,0.0008084176297499168
away_player_PLAYER_CLEARANCES_5_last_match_std_std,0.0008063728835821581
away_player_PLAYER_YELLOWCARDS_5_last_match_average_mean,0.0008056044028393044
away_player_PLAYER_ASSISTS_season_std_mean,0.0008054029704647832
away_player_PLAYER_ACCURATE_PASSES_season_std_std,0.0008051519186868934
home_player_PLAYER_STARTING_LINEUP_season_average_std,0.0008046576601964885
away_player_PLAYER_ACCURATE_PASSES_PERCENTAGE_5_last_match_average_mean,0.0008040914917839575
home_player_PLAYER_ACCURATE_PASSES_PERCENTAGE_5_last_match_average_std,0.0008026860666407786
away_player_PLAYER_ASSISTS_5_last_match_std_mean,0.000802290093235731
home_player_PLAYER_MINUTES_PLAYED_season_average_sum,0.000801801704844382
away_player_PLAYER_KEY_PASSES_season_average_std,0.0008008458567491211
home_player_PLAYER_YELLOWCARDS_5_last_match_std_sum,0.0008003964954848314
away_player_PLAYER_PASSES_season_std_std,0.000800101418573968
home_player_PLAYER_RATING_5_last_match_std_std,0.000799188373235602
away_player_PLAYER_STARTING_LINEUP_5_last_match_std_mean,0.0007989888826546969
home_player_PLAYER_STARTING_LINEUP_season_sum_sum,0.0007984691786481999
home_player_PLAYER_AERIALS_WON_season_std_std,0.0007978812990891274
away_player_PLAYER_GOALS_season_std_sum,0.0007975883879394963
away_player_PLAYER_MINUTES_PLAYED_season_average_std,0.0007974515299746408
away_player_PLAYER_DRIBBLED_PAST_season_average_std,0.0007972315223415235
away_player_PLAYER_BIG_CHANCES_MISSED_season_average_std,0.000797058615268191
home_player_PLAYER_TOTAL_CROSSES_season_std_std,0.0007954782531005345
home_player_PLAYER_YELLOWCARDS_season_sum_sum,0.000795135139750757
home_player_PLAYER_SHOTS_ON_TARGET_5_last_match_std_std,0.0007939441644010923
home_player_PLAYER_CLEARANCES_season_average_mean,0.0007935213354019055
away_player_PLAYER_YELLOWCARDS_season_average_sum,0.0007917230108184005
home_player_PLAYER_RATING_5_last_match_std_mean,0.0007915911504500421
home_player_PLAYER_ACCURATE_PASSES_PERCENTAGE_5_last_match_std_mean,0.0007899257147695548
away_player_PLAYER_MINUTES_PLAYED_season_average_sum,0.0007880174331054339
home_player_PLAYER_GOALS_season_std_sum,0.000786906159797574
away_player_PLAYER_OFFSIDES_5_last_match_std_std,0.000784590585535241
away_player_PLAYER_ASSISTS_season_average_mean,0.0007839585501539434
home_player_PLAYER_DRIBBLED_PAST_season_average_std,0.0007839306950964993
away_player_PLAYER_ASSISTS_season_average_sum,0.0007833722454002136
away_player_PLAYER_MINUTES_PLAYED_season_sum_std,0.0007833426801196917
away_player_PLAYER_ACCURATE_PASSES_PERCENTAGE_season_average_std,0.0007829147752316663
home_player_PLAYER_CLEARANCES_season_average_std,0.0007820002957981381
away_player_PLAYER_SUCCESSFUL_DRIBBLES_5_last_match_std_std,0.000781966937186861
away_player_PLAYER_FOULS_DRAWN_5_last_match_std_std,0.0007811658754220913
