feature,importance
home_player_PLAYER_YELLOWCARDS_season_std_mean,0.0007838275986226741
home_player_PLAYER_STARTING_LINEUP_season_sum_mean,0.000783050807568739
away_player_PLAYER_GOALS_season_std_mean,0.0007824871943936299
away_player_PLAYER_BIG_CHANCES_CREATED_season_average_mean,0.0007818936720063381
away_player_PLAYER_STARTING_LINEUP_season_sum_sum,0.0007815427105675278
away_teamTEAM_CORNERS_season_average,0.0007808153755008031
home_player_PLAYER_MINUTES_PLAYED_season_average_sum,0.0007804680863793264
home_player_PLAYER_MINUTES_PLAYED_5_last_match_average_std,0.0007799934599947802
away_player_PLAYER_YELLOWCARDS_5_last_match_sum_mean,0.0007792861582194629
home_player_PLAYER_GOALS_season_std_sum,0.0007787846675801064
home_player_PLAYER_STARTING_LINEUP_season_std_sum,0.0007785345435613774
away_teamTEAM_BALL_POSSESSION_5_last_match_average,0.0007778014040736715
away_player_PLAYER_MINUTES_PLAYED_season_sum_mean,0.0007770779869852841
home_player_PLAYER_ASSISTS_5_last_match_std_sum,0.0007765310375424105
away_player_PLAYER_MINUTES_PLAYED_season_std_mean,0.0007759962857764067
home_player_PLAYER_GOALS_5_last_match_sum_mean,0.0007753198731070667
away_player_PLAYER_YELLOWCARDS_5_last_match_average_std,0.0007748456087609381
home_player_PLAYER_STARTING_LINEUP_season_average_mean,0.0007740610455842455
away_player_PLAYER_YELLOWCARDS_season_average_sum,0.0007731704805743586
away_player_PLAYER_BIG_CHANCES_CREATED_season_average_std,0.0007725693866653205
away_player_PLAYER_ASSISTS_5_last_match_sum_std,0.0007716345612833259
away_player_PLAYER_MINUTES_PLAYED_season_sum_sum,0.0007703357435438436
home_player_PLAYER_PASSES_season_sum_sum,0.0007692852706568582
home_player_PLAYER_YELLOWCARDS_5_last_match_std_sum,0.0007686051790407719
home_player_PLAYER_BIG_CHANCES_MISSED_season_average_std,0.0007679222612569553
home_player_PLAYER_YELLOWCARDS_season_average_sum,0.0007673041317000061
away_player_PLAYER_MINUTES_PLAYED_5_last_match_average_sum,0.0007671741855144143
home_player_PLAYER_STARTING_LINEUP_season_average_std,0.0007671684475334187
away_player_PLAYER_STARTING_LINEUP_season_average_mean,0.0007663538428922281
away_player_PLAYER_STARTING_LINEUP_season_std_mean,0.0007654776812834121
home_teamTEAM_SHOTS_INSIDEBOX_season_average,0.0007650659225568971
away_player_PLAYER_MINUTES_PLAYED_season_std_sum,0.0007648850533861738
home_player_PLAYER_MINUTES_PLAYED_season_sum_mean,0.0007648096543235515
home_player_PLAYER_GOALS_5_last_match_std_std,0.0007625183898733878
home_player_PLAYER_ASSISTS_5_last_match_average_std,0.0007619293952716513
away_player_PLAYER_KEY_PASSES_season_average_mean,0.0007617230212658382
away_player_PLAYER_GOALKEEPER_GOALS_CONCEDED_season_std_mean,0.00076126815543678
home_player_PLAYER_BIG_CHANCES_MISSED_season_sum_sum,0.0007608730544555642
away_player_PLAYER_SHOTS_ON_TARGET_season_average_std,0.0007607046315989237
